,snr,svm_train,svm_valid,svm_ar_train,svm_ar_valid,cnn1d_train,cnn1d_valid,cnn2d_train,cnn2d_valid,ar_train,ar_valid
156,1.55,0.861870259,0.786547935,1,0.939597055,0.996164753,0.984826621,0.998715559,0.968028386,0.999662618,0.993602941
157,1.6,0.862674459,0.800950975,1,0.868927973,0.996879558,0.988057829,0.997557077,0.94992164,0.994794308,0.992371795
158,1.5,0.883229777,0.78188893,1,0.855266275,0.997184173,0.988915284,0.999427918,0.971282553,0.991093617,0.983879356
159,1.65,0.895387779,0.832759093,0.980991981,0.870526974,0.994965024,0.995612745,0.999074391,0.974490222,1,0.990445173
160,1.55,0.862438135,0.756602641,1,0.853779444,0.997420986,0.981060882,0.998525551,0.950331731,0.998460121,0.992600987
161,1.6,0.866838916,0.791816258,1,0.87309602,0.997324798,0.986470985,0.997702558,0.968077919,0.994323927,0.993624068
162,1.7,0.892257071,0.782061744,1,0.808828337,0.996635962,0.979467087,0.999365055,0.967988107,0.989479576,0.986588682
163,1.7,0.87052345,0.830088137,0.974552608,0.923907442,0.978737713,0.987819064,0.999177632,0.966186705,1,0.991034192
164,1.55,0.867306336,0.777479835,1,0.832105295,0.997164863,0.989315171,0.999057577,0.971768665,0.994737081,0.9877431
165,1.65,0.90312962,0.786892361,1,0.827472868,0.996343749,0.983449072,0.995621001,0.962817232,0.998190851,0.981896313
166,1.65,0.896070855,0.809165527,1,0.861783144,0.998463096,0.981961485,1,0.957994831,1,0.986530292
167,1.75,0.903048821,0.803038936,1,0.861798117,0.997471501,0.987228638,1,0.97654872,0.987114478,0.989497276
168,1.7,0.867601675,0.755666607,0.976409739,0.833546501,0.997145344,0.984307529,0.999671053,0.968182751,0.99696709,0.990968093
169,1.75,0.871696499,0.783438433,1,0.832816185,0.997653384,0.986517094,0.981364349,0.960536549,0.998417576,0.991433081
170,1.75,0.9025731,0.78125,0.982449418,0.812764297,0.996861709,0.995291963,0.997745789,0.978256295,0.999686717,0.986210766
171,1.75,0.892274134,0.803066276,0.979630947,0.857067979,0.990330382,0.986689815,0.998154597,0.976774959,1,0.996352785
172,1.85,0.886263736,0.800175411,1,0.853760487,0.998303893,0.985109125,0.978178689,0.961905722,0.999686717,0.993136447
173,1.75,0.896946116,0.793569592,1,0.820190664,0.992112195,0.9868389,0.999634503,0.979421917,1,0.993881119
174,1.85,0.898887435,0.791095112,0.977682518,0.832119334,0.996284736,0.990643612,0.983507109,0.9832573,0.99933546,0.996898148
175,1.85,0.870136032,0.816578578,1,0.85970948,0.998415882,0.994039377,0.967601006,0.959347206,0.999332815,0.983683193
176,1.8,0.881096327,0.822232597,1,0.8673293,0.997161877,0.984279958,0.997569207,0.943432578,1,0.990795831
177,1.8,0.869548475,0.793513808,1,0.846797134,0.993443387,0.984711073,0.9992778,0.96917147,0.999644381,0.985446301
178,1.8,0.898277869,0.801160435,0.977573986,0.858757062,0.978855257,0.979997863,0.976880341,0.967578335,1,0.99469973
179,1.8,0.930804507,0.821449872,1,0.885496688,0.993726233,0.985020773,0.999425474,0.966976402,0.999488966,0.991951754
180,1.9,0.913194444,0.809021388,1,0.880783431,0.994871131,0.989490874,1,0.981008159,0.999358151,0.993335258
181,1.9,0.875342895,0.771148719,0.982312716,0.83142153,0.997727239,0.974031454,0.986407349,0.941355341,0.998688811,0.983918117
182,1.85,0.871829625,0.768359227,0.981183773,0.845912437,0.999342105,0.995350877,0.998629386,0.967044345,1,0.995764652
183,1.7,0.902888337,0.795441595,1,0.849517655,0.996399878,0.991679894,0.998171081,0.981334495,0.999694002,0.995038882
184,1.7,0.908768615,0.792067012,1,0.862429005,0.998818864,0.986780303,1,0.974600298,0.999694002,0.992666888
185,1.9,0.891693776,0.823668455,1,0.863031915,0.997228635,0.990032967,1,0.978776557,0.998513549,0.996826923
186,1.85,0.895014109,0.77327678,0.985441383,0.79468424,0.994463854,0.989715366,0.976421161,0.97685785,0.993406616,0.989036797
187,1.9,0.905075878,0.79648623,0.984480589,0.853925857,0.997375642,0.988003411,0.997809773,0.967875515,1,0.989695276
188,1.9,0.90447669,0.794100636,1,0.879632622,0.99072923,0.991241005,0.995185843,0.982562465,0.999473684,0.998958333
189,1.95,0.91420885,0.801165507,1,0.860933674,0.997593712,0.989625176,0.998438805,0.974043361,0.989344487,0.991136373
190,1.8,0.891224632,0.806025959,1,0.829351746,0.994486965,0.985540841,0.996941325,0.980626311,0.994113993,0.990384992
191,1.95,0.912752945,0.820970363,1,0.853873887,0.973299337,0.983621687,0.999349335,0.977693878,0.991341665,0.990288734
192,1.95,0.889020395,0.835771125,0.983670886,0.853622627,0.970223986,0.995149573,0.997567878,0.981709402,0.998258056,0.991129105
193,1.95,0.901084227,0.808469308,1,0.902474905,0.995246908,0.991324284,0.999686717,0.972181579,0.991680654,0.988660622
194,1.95,0.912751678,0.798298872,1,0.890606061,0.988662849,0.995833333,0.999415205,0.983430999,0.99509495,0.998684211
